edge,sample
falling,63581590
falling,63586021
falling,63589141
falling,63589890
falling,63594383
falling,63599001
falling,63601435
falling,63605429
falling,63608362
falling,63672160
falling,63673657
falling,63678275
falling,63678525
falling,63684391
falling,63699867
falling,63704423
falling,63705920
falling,63712161
falling,63721397
falling,63726015
falling,63801337
falling,63806204
falling,63833350
falling,63841338
falling,63849388
falling,63945865
falling,63961903
falling,63965959
falling,64041905
falling,64045961
falling,64069862
falling,64081906
falling,64085962
falling,64160286
falling,64180318
falling,64197229
falling,64201910
falling,64207963
falling,64284970
falling,64294143
falling,64306437
falling,64315735
falling,64404723
falling,64444725
falling,64516365
falling,64536397
falling,64542512
falling,64559424
falling,64564042
falling,64567411
falling,64632499
falling,64641673
falling,64650908
falling,64653342
falling,64657336
falling,64661767
falling,64669318
falling,64674123
falling,64678678
falling,64683171
falling,64684856
falling,64754749
falling,64764235
falling,64770912
falling,64772410
falling,64775530
falling,64779461
falling,64783455
falling,64786388
falling,64792441
falling,64797122
falling,64806295
falling,64809415
falling,64873941
falling,64878559
falling,64890354
falling,64894035
falling,64898591
falling,64906953
falling,64914192
falling,64917125
falling,64920869
falling,64926174
falling,64930105
falling,65003867
falling,65043806
falling,65131608
falling,65162374
falling,65235387
falling,65240067
falling,65241565
falling,65248554
falling,65253110
falling,65254607
falling,65255481
falling,65259288
falling,65260785
falling,65263968
falling,65268523
falling,65270271
falling,65284686
falling,65289242
falling,65370866
falling,65380040
falling,65395391
falling,65482133
falling,65504224
falling,65518952
falling,65529997
falling,65606879
falling,65638955
falling,65729004
falling,65735120
falling,65759770
falling,65769005
falling,65830786
falling,65837401
falling,65838149
falling,65841332
falling,65845888
falling,65847385
falling,65854375
falling,65858181
falling,65858930
falling,65859180
falling,65862861
falling,65863610
falling,65867355
falling,65871161
falling,65878400
falling,65881271
falling,65883455
falling,65885327
falling,65889009
falling,65961460
falling,65985361
falling,65993224
falling,65997467
falling,66001461
falling,66075036
falling,66077345
falling,66078218
falling,66082774
falling,66084272
falling,66087392
falling,66088890
falling,66091261
falling,66095816
falling,66096066
falling,66101308
falling,66101995
falling,66103430
falling,66105801
falling,66108984
falling,66113477
falling,66118906
falling,66121964
falling,66122213
falling,66124273
falling,66125771
falling,66127393
falling,66191857
falling,66192730
falling,66195039
falling,66197348
falling,66198846
falling,66199720
falling,66204275
falling,66205773
falling,66208893
falling,66210391
falling,66215258
falling,66217380
falling,66220313
falling,66222185
falling,66225805
falling,66226553
falling,66227240
falling,66228925
falling,66231983
falling,66232794
falling,66235852
falling,66239097
falling,66242654
falling,66244339
falling,66248145
falling,66337071
falling,66360972
falling,66435982
falling,66448775
falling,66460008
falling,66475921
falling,66480788
falling,66552054
falling,66568966
falling,66581072
falling,66585066
falling,66672557
falling,66680732
falling,66712745
falling,66792248
falling,66810907
falling,66841672
falling,66911003
falling,66931409
falling,66943453
falling,66967417
falling,67152882
falling,67157562
falling,67162180
falling,67169107
falling,67172165
falling,67174474
falling,67177594
falling,67182898
falling,67186019
falling,67189201
falling,67195255
falling,67199124
falling,67202930
falling,67270847
falling,67289443
falling,67305481
falling,67329444
falling,67393367
falling,67425443
falling,67520360
falling,67557241
falling,67560673
falling,67631689
falling,67634373
falling,67636682
falling,67647228
falling,67651034
falling,67651908
falling,67655902
falling,67656526
falling,67657961
falling,67661768
falling,67662829
falling,67666386
falling,67669569
falling,67672626
falling,67677119
falling,67678742
falling,67684046
falling,67688789
falling,67751942
falling,67769103
falling,67783831
falling,67791819
falling,67884052
falling,67888108
falling,67908015
falling,67924053
falling,67928047
falling,67997753
falling,68003868
falling,68019282
falling,68023900
falling,68026958
falling,68045430
falling,68050047
falling,68112327
falling,68116945
falling,68117194
falling,68138474
falling,68147710
falling,68149208
falling,68169240
falling,68231145
falling,68233766
falling,68236075
falling,68242253
falling,68244811
falling,68252300
falling,68252986
falling,68255357
falling,68256855
falling,68259414
falling,68260038
falling,68261473
falling,68263844
falling,68266341
falling,68273018
falling,68273268
falling,68276825
falling,68278447
falling,68280631
falling,68283751
falling,68350794
falling,68470985
falling,68477725
falling,68485650
falling,68501688
falling,68606652
falling,68622004
falling,68720165
falling,68768154
falling,68838110
falling,68842727
falling,68862759
falling,68867377
falling,68873493
falling,68884351
falling,68888969
falling,68958113
falling,68958363
falling,68962793
falling,68967349
falling,68984323
falling,68988878
falling,68990376
falling,68993559
falling,68999612
falling,69005852
falling,69010470
falling,69075059
falling,69079677
falling,69088850
falling,69090348
falling,69101206
falling,69110442
falling,69114997
falling,69116495
falling,69195749
falling,69217278
falling,69226514
falling,69226826
falling,69244923
falling,69310822
falling,69312445
falling,69312944
falling,69320370
falling,69321805
falling,69323365
falling,69324114
falling,69325237
falling,69326423
falling,69330230
falling,69334848
falling,69337968
falling,69339466
falling,69341837
falling,69343335
falling,69346455
falling,69347890
falling,69352820
falling,69361806
falling,69364927
falling,69365675
falling,69369482
falling,69411106
falling,69444867
falling,69460343
falling,69487925
falling,69557943
falling,69564059
falling,69585588
falling,69594824
falling,69610238
falling,69814924
falling,69831024
falling,69918640
falling,69940169
falling,70030967
falling,70042450
falling,70050937
falling,70057052
falling,70063168
falling,70067058
falling,70067744
falling,70070116
falling,70072050
falling,70074359
falling,70074983
falling,70077791
falling,70081661
falling,70090085
falling,70158376
falling,70161684
falling,70175787
falling,70190514
falling,70201685
falling,70274386
falling,70275509
falling,70278380
falling,70282124
falling,70284745
falling,70286055
falling,70287553
falling,70290112
falling,70292171
falling,70294729
falling,70297038
falling,70301656
falling,70306836
falling,70309020
falling,70311641
falling,70313950
falling,70316259
falling,70320877
falling,70322936
falling,70325495
falling,70330862
falling,70399069
falling,70411425
falling,70420599
falling,70433267
falling,70442503
falling,70537108
falling,70541102
falling,70633335
falling,70639825
falling,70642633
falling,70644443
falling,70649560
falling,70651058
falling,70654178
falling,70656487
falling,70657298
falling,70659607
falling,70663664
falling,70668032
falling,70671152
falling,70673648
falling,70675957
falling,70680326
falling,70683383
falling,70685193
falling,70750905
falling,70759517
falling,70761888
falling,70765632
falling,70770250
falling,70771748
falling,70774182
falling,70775679
falling,70778799
falling,70783293
falling,70785165
falling,70790219
falling,70792528
falling,70799018
falling,70799767
falling,70806694
falling,70809003
falling,70871220
falling,70882453
falling,70888444
falling,70914404
falling,70920457
falling,70930317
falling,71000522
falling,71004516
falling,71008510
falling,71016560
falling,71040523
falling,71044517
falling,71110936
falling,71117987
falling,71119984
falling,71128471
falling,71130843
falling,71136958
falling,71147692
falling,71150063
falling,71153808
falling,71155430
falling,71158550
falling,71161608
falling,71233643
falling,71242006
falling,71267030
falling,71271023
falling,71279011
falling,71286001
falling,71367064
falling,71389779
falling,71477519
falling,71479017
falling,71490062
falling,71494680
falling,71499049
falling,71500546
falling,71508285
falling,71517458
falling,71520828
falling,71525196
falling,71609567
falling,71627290
falling,71633468
falling,71641518
falling,71648257
falling,71717963
falling,71727261
falling,71739555
falling,71748749
falling,71757985
falling,71761417
falling,71838611
falling,71862574
